id,tokens,tags
5369_aug2,"['The', 'loss', 'of', 'wild', '-', 'type', 'BRCA1', 'in', 'adenomatous', 'polyposis', 'coli', 'of', 'individuals', 'carrying', 'one', 'nonfunctional', 'BRCA1', 'allele', 'suggests', 'that', 'BRCA1', 'adenomatous', 'polyposis', 'coli', 'a', 'tumour', 'suppressor', 'that', 'may', 'inhibit', 'the', 'proliferation', 'mammary', 'epithelial', 'cells', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5369_aug3,"['The', 'loss', 'of', 'wild', '-', 'type', 'BRCA1', 'in', 'APC', 'of', 'individuals', 'carrying', 'one', 'nonfunctional', 'BRCA1', 'allele', 'suggests', 'that', 'BRCA1', 'encodes', 'a', 'APC', 'suppressor', 'that', 'may', 'inhibit', 'the', 'proliferation', 'mammary', 'epithelial', 'cells', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5116_aug0,"['extensive', 'DNA', 'protein', 'sequence', 'comparison', 'human', 'HD', 'gene', 'related', 'genes', 'database', 'revealed', 'homology', 'cysteine', '-', 'rich']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5116_aug1,"['extensive', 'DNA', 'protein', 'sequence', 'comparison', 'human', 'FMF', 'gene', 'related', 'genes', 'database', 'revealed', 'homology', 'cysteine', '-', 'rich']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5116_aug2,"['extensive', 'DNA', 'protein', 'sequence', 'comparison', 'human', 'Emery', 'Dreifuss', 'muscular', 'dystrophy', 'gene', 'related', 'genes', 'database', 'revealed', 'homology', 'cysteine', '-', 'rich']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5116_aug3,"['extensive', 'DNA', 'protein', 'sequence', 'comparison', 'human', 'MJD', 'gene', 'related', 'genes', 'database', 'revealed', 'homology', 'cysteine', '-', 'rich']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
51_aug0,"['The', 'breast', 'and', '/', 'or', 'ovarian', 'cancer', 'incidence', 'among', 'the', 'siblings', 'or', 'the', 'parents', 'did', 'breast', 'and', '/', 'or', 'ovarian', 'cancer', 'differ', 'from', 'the', 'average', 'cancer', 'incidence', 'in', 'the', 'Finnish', 'population', '.']","['O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
4408_aug0,"['Comparison', '940', '-', 'bp', 'sequence', 'putative', 'translation', 'start', 'site', 'reveals', 'highly', 'conserved', 'region', '(', 'NDP', 'gene']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
4408_aug1,"['Comparison', '940', '-', 'bp', 'sequence', 'putative', 'translation', 'start', 'site', 'reveals', 'highly', 'conserved', 'region', '(', 'Emery', 'Dreifuss', 'muscular', 'dystrophy', 'gene']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
4408_aug2,"['Comparison', '940', '-', 'bp', 'sequence', 'putative', 'translation', 'start', 'site', 'reveals', 'highly', 'conserved', 'region', '(', 'ALD', 'gene']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
4408_aug3,"['Comparison', '940', '-', 'bp', 'sequence', 'putative', 'translation', 'start', 'site', 'reveals', 'highly', 'conserved', 'region', '(', 'McLeod', 'gene']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
5042_aug0,"['The', 'clinical', 'manifestation', 'of', 'DM', '(', 'DM', 'myotonic', 'dystrophy', 'is', 'correlated', 'to', 'the', 'extent', 'of', 'expansion', 'of', 'an', 'unstable', '[', 'CTG', ']', 'n', 'DNA', 'motif', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3673_aug0,"['Regional', 'localization', 'polymorphic', 'DNA', 'loci', 'proximal', 'long', 'arm', 'X', 'chromosome', 'using', 'deletions', 'associated', 'with', 'muscular', 'dystrophy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
3673_aug1,"['Regional', 'localization', 'polymorphic', 'DNA', 'loci', 'proximal', 'long', 'arm', 'X', 'chromosome', 'using', 'deletions', 'associated', 'with', 'cat', 'eye', 'syndrome', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O']"
3673_aug2,"['Regional', 'localization', 'polymorphic', 'DNA', 'loci', 'proximal', 'long', 'arm', 'X', 'chromosome', 'using', 'deletions', 'associated', 'with', 'Pelizaeus', '-', 'Merzbacher', 'disease', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
3673_aug3,"['Regional', 'localization', 'polymorphic', 'DNA', 'loci', 'proximal', 'long', 'arm', 'X', 'chromosome', 'using', 'deletions', 'associated', 'with', 'hereditary', 'and', 'non', 'hereditary', 'retinoblastoma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
4811_aug0,"['molecular', 'genetic', 'study', '142', 'families', 'including', '418', 'myotonic', 'dystrophy', 'patients', ',', 'investigated', 'dynamics', 'CTG', 'repeat', 'meiotic', 'instability']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4811_aug1,"['molecular', 'genetic', 'study', '142', 'families', 'including', '418', 'Myotonic', 'dystrophy', 'patients', ',', 'investigated', 'dynamics', 'CTG', 'repeat', 'meiotic', 'instability']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4811_aug2,"['molecular', 'genetic', 'study', '142', 'families', 'including', '418', 'Wilson', 'disease', 'patients', ',', 'investigated', 'dynamics', 'CTG', 'repeat', 'meiotic', 'instability']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4811_aug3,"['molecular', 'genetic', 'study', '142', 'families', 'including', '418', 'intracellular', 'copper', 'accumulation', 'patients', ',', 'investigated', 'dynamics', 'CTG', 'repeat', 'meiotic', 'instability']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
313_aug0,"['data', 'suggest', 'intracytoplasmic', 'CD95', 'mutations', 'Myotonic', 'dystrophy', 'impair', 'apoptosis', 'chiefly', 'disrupting', 'death', '-', 'domain', 'interactions', 'signaling', 'protein']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
313_aug1,"['data', 'suggest', 'intracytoplasmic', 'CD95', 'mutations', 'A', '-', 'T', 'impair', 'apoptosis', 'chiefly', 'disrupting', 'death', '-', 'domain', 'interactions', 'signaling', 'protein']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
313_aug2,"['data', 'suggest', 'intracytoplasmic', 'CD95', 'mutations', 'NBS', 'impair', 'apoptosis', 'chiefly', 'disrupting', 'death', '-', 'domain', 'interactions', 'signaling', 'protein']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
313_aug3,"['data', 'suggest', 'intracytoplasmic', 'CD95', 'mutations', 'IVF', 'impair', 'apoptosis', 'chiefly', 'disrupting', 'death', '-', 'domain', 'interactions', 'signaling', 'protein']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2216_aug0,"['Mutations', 'at', 'the', 'phenylalanine', 'hydroxylase', '(', 'PAH', ')', 'locus', 'are', 'the', 'major', 'cause', 'of', 'Tay', '-', 'Sachs', 'disease', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
2216_aug1,"['Mutations', 'at', 'the', 'phenylalanine', 'hydroxylase', '(', 'PAH', ')', 'locus', 'are', 'the', 'major', 'cause', 'of', 'autosomal', 'recessive', 'genetic', 'disorder', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
2216_aug2,"['Mutations', 'at', 'the', 'phenylalanine', 'hydroxylase', '(', 'PAH', ')', 'locus', 'are', 'the', 'major', 'cause', 'of', 'Kniest', 'dysplasia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
2216_aug3,"['Mutations', 'at', 'the', 'phenylalanine', 'hydroxylase', '(', 'PAH', ')', 'locus', 'are', 'the', 'major', 'cause', 'of', 'chondrodysplasia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
3149_aug0,"['/', 'GCP', 'region', 'also', 'analyzed', '29', 'French', 'seven', 'North', 'American', 'adrenomyeloneuropathy', 'patients', 'using', 'six', 'genomic', 'DNA']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O']"
3149_aug1,"['/', 'GCP', 'region', 'also', 'analyzed', '29', 'French', 'seven', 'North', 'American', 'contiguous', 'gene', 'syndrome', 'patients', 'using', 'six', 'genomic', 'DNA']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O']"
3149_aug2,"['/', 'GCP', 'region', 'also', 'analyzed', '29', 'French', 'seven', 'North', 'American', 'HBL', 'patients', 'using', 'six', 'genomic', 'DNA']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O']"
3149_aug3,"['/', 'GCP', 'region', 'also', 'analyzed', '29', 'French', 'seven', 'North', 'American', 'aniridia', 'patients', 'using', 'six', 'genomic', 'DNA']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O']"
3322_aug0,"['To', 'identify', 'the', 'mutations', 'which', 'inactivate', 'RB1', ',', '21', 'tumor', 'isolated', 'from', '19', 'patients', 'were', 'analyzed', 'with', 'the', 'polymerase', 'chain', 'reaction', 'or', 'an', 'RNase', 'protection', 'assay', 'or', 'both', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3322_aug1,"['To', 'identify', 'the', 'mutations', 'which', 'inactivate', 'RB1', ',', '21', 'Li', '-', 'Fraumeni', 'syndrome', 'isolated', 'from', '19', 'patients', 'were', 'analyzed', 'with', 'the', 'polymerase', 'chain', 'reaction', 'or', 'an', 'RNase', 'protection', 'assay', 'or', 'both', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3322_aug2,"['To', 'identify', 'the', 'mutations', 'which', 'inactivate', 'RB1', ',', '21', 'Wolfram', 'syndrome', 'isolated', 'from', '19', 'patients', 'were', 'analyzed', 'with', 'the', 'polymerase', 'chain', 'reaction', 'or', 'an', 'RNase', 'protection', 'assay', 'or', 'both', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3322_aug3,"['To', 'identify', 'the', 'mutations', 'which', 'inactivate', 'RB1', ',', '21', 'HBL', 'isolated', 'from', '19', 'patients', 'were', 'analyzed', 'with', 'the', 'polymerase', 'chain', 'reaction', 'or', 'an', 'RNase', 'protection', 'assay', 'or', 'both', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3053_aug0,"['Both', 'linkage', 'analysis', 'and', 'DNA', 'fingerprint', 'analysis', 'revealed', 'that', 'each', 'twin', 'has', 'two', 'different', 'X', 'chromosomes', ',', 'eliminating', 'the', 'possibility', 'of', 'haploinsufficiency', 'of', 'PAX6', 'as', 'a', 'mechanism', 'BMD', 'DMD', 'expression', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'B-Disease', 'O', 'O']"
1699_aug0,"['haploinsufficiency', 'of', 'PAX6', 'is', 'due', 'to', 'lack', 'paternal', 'genetic', 'information', '15q11', '-', 'q13', '(', 'ref', '.', ')', '.']","['B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1699_aug1,"['Emery', 'Dreifuss', 'muscular', 'dystrophy', 'is', 'due', 'to', 'lack', 'paternal', 'genetic', 'information', '15q11', '-', 'q13', '(', 'ref', '.', ')', '.']","['B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1699_aug2,"['uniparental', 'disomy', 'is', 'due', 'to', 'lack', 'paternal', 'genetic', 'information', '15q11', '-', 'q13', '(', 'ref', '.', ')', '.']","['B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1699_aug3,"['X', '-', 'linked', 'adrenoleukodystrophy', 'is', 'due', 'to', 'lack', 'paternal', 'genetic', 'information', '15q11', '-', 'q13', '(', 'ref', '.', ')', '.']","['B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1393_aug0,"['identify', 'additional', 'imprinted', 'genes', 'could', 'contribute', 'haploinsufficiency', 'of', 'PAX6', 'phenotype', 'understand', 'regional', 'control', 'imprinting', '15q11', '-', 'q13', ',']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1393_aug1,"['identify', 'additional', 'imprinted', 'genes', 'could', 'contribute', 'Emery', 'Dreifuss', 'muscular', 'dystrophy', 'phenotype', 'understand', 'regional', 'control', 'imprinting', '15q11', '-', 'q13', ',']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1393_aug2,"['identify', 'additional', 'imprinted', 'genes', 'could', 'contribute', 'uniparental', 'disomy', 'phenotype', 'understand', 'regional', 'control', 'imprinting', '15q11', '-', 'q13', ',']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1393_aug3,"['identify', 'additional', 'imprinted', 'genes', 'could', 'contribute', 'X', '-', 'linked', 'adrenoleukodystrophy', 'phenotype', 'understand', 'regional', 'control', 'imprinting', '15q11', '-', 'q13', ',']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
937_aug0,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'DMD', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
937_aug1,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'BMD', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
937_aug2,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'MJD', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
937_aug3,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'IVF', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
200_aug0,"['Multicentric', 'origin', 'of', 'breast', '-', 'ovarian', 'cancer', 'gene', '(', 'HFE', ')', 'mutations', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
4728_aug0,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'Huntington', 'disease', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O']"
4728_aug1,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'choroideremia', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
4728_aug2,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'Wolfram', 'syndrome', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O']"
4728_aug3,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'HD', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
272_aug0,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'hypobetalipoproteinemia', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
272_aug1,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'atherogenesis', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
