id,tokens,tags
2611_aug0,"['This', 'TP53', 'target', 'gene', 'is', 'amplified', '10', '-', '20', '-', 'fold', 'in', 'four', 'SCLC', 'cell', 'line', 'DNAs', 'and', 'in', 'one', 'SCLC', 'tumour', 'specimen', 'taken', 'directly', 'from', 'a', 'patient', '.']","['O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4959_aug0,"['This', 'shows', 'that', 'the', 'characteristically', 'diffuse', 'banding', 'pattern', 'of', 'plant', 'nuclear', 'proteins', 'interacting', 'with', 'the', 'G', '-', 'box', 'is', 'also', 'observed', 'in', 'a', 'binding', 'assay', 'using', 'only', 'one', 'E2', 'enzymes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
4959_aug1,"['This', 'shows', 'that', 'the', 'characteristically', 'diffuse', 'banding', 'pattern', 'of', 'plant', 'nuclear', 'proteins', 'interacting', 'with', 'the', 'G', '-', 'box', 'is', 'also', 'observed', 'in', 'a', 'binding', 'assay', 'using', 'only', 'one', 'GATA', '-', '4', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O']"
4959_aug2,"['This', 'shows', 'that', 'the', 'characteristically', 'diffuse', 'banding', 'pattern', 'of', 'plant', 'nuclear', 'proteins', 'interacting', 'with', 'the', 'G', '-', 'box', 'is', 'also', 'observed', 'in', 'a', 'binding', 'assay', 'using', 'only', 'one', 'GATA', '-', 'binding', 'protein', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
4959_aug3,"['This', 'shows', 'that', 'the', 'characteristically', 'diffuse', 'banding', 'pattern', 'of', 'plant', 'nuclear', 'proteins', 'interacting', 'with', 'the', 'G', '-', 'box', 'is', 'also', 'observed', 'in', 'a', 'binding', 'assay', 'using', 'only', 'one', 'Zta', 'fusion', 'proteins', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O']"
4959_aug4,"['This', 'shows', 'that', 'the', 'characteristically', 'diffuse', 'banding', 'pattern', 'of', 'plant', 'nuclear', 'proteins', 'interacting', 'with', 'the', 'G', '-', 'box', 'is', 'also', 'observed', 'in', 'a', 'binding', 'assay', 'using', 'only', 'one', 'DSL', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
10502_aug0,"['Studies', 'of', 'eotaxin', '-', '3', 'regulation', 'can', 'help', 'to', 'elucidate', 'the', 'mechanism', 'of', 'normal', 'and', 'abnormal', 'myeloid', 'differentiation', '.']","['O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10502_aug1,"['Studies', 'of', 'CCR3', 'regulation', 'can', 'help', 'to', 'elucidate', 'the', 'mechanism', 'of', 'normal', 'and', 'abnormal', 'myeloid', 'differentiation', '.']","['O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10502_aug2,"['Studies', 'of', 'p21', 'regulation', 'can', 'help', 'to', 'elucidate', 'the', 'mechanism', 'of', 'normal', 'and', 'abnormal', 'myeloid', 'differentiation', '.']","['O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11648_aug0,"['results', 'suggested', 'a', 'critical', 'role', 'for', 'tyrosine', 'residue', '1229', 'in', 'the', 'regulation', 'of', 'c', '-', 'Myb', 'endocytosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
11648_aug1,"['results', 'suggested', 'a', 'critical', 'role', 'for', 'tyrosine', 'residue', '1229', 'in', 'the', 'regulation', 'of', 'large', 'HDAg', 'endocytosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O']"
11648_aug2,"['results', 'suggested', 'a', 'critical', 'role', 'for', 'tyrosine', 'residue', '1229', 'in', 'the', 'regulation', 'of', 'virus', '-', 'like', 'HDAg', 'particle', 'endocytosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
11648_aug3,"['results', 'suggested', 'a', 'critical', 'role', 'for', 'tyrosine', 'residue', '1229', 'in', 'the', 'regulation', 'of', 'HDAgs', 'endocytosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
11648_aug4,"['results', 'suggested', 'a', 'critical', 'role', 'for', 'tyrosine', 'residue', '1229', 'in', 'the', 'regulation', 'of', 'ras', 'endocytosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
6171_aug0,"['The', 'Tg', 'concentration', '(', '3', '.', '5', '-', '4', '.', '5', 'g', '/', 'dl', ')', 'represents', 'about', '60', '%', 'of', 'the', 'total', 'plasma', 'protein', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6171_aug1,"['The', 'protein', 'C', 'concentration', '(', '3', '.', '5', '-', '4', '.', '5', 'g', '/', 'dl', ')', 'represents', 'about', '60', '%', 'of', 'the', 'total', 'plasma', 'protein', '.']","['O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6171_aug2,"['The', 'Gamma', 'glutamyl', 'transpeptidase', 'concentration', '(', '3', '.', '5', '-', '4', '.', '5', 'g', '/', 'dl', ')', 'represents', 'about', '60', '%', 'of', 'the', 'total', 'plasma', 'protein', '.']","['O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6171_aug3,"['The', 'haemoglobin', 'concentration', '(', '3', '.', '5', '-', '4', '.', '5', 'g', '/', 'dl', ')', 'represents', 'about', '60', '%', 'of', 'the', 'total', 'plasma', 'protein', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6171_aug4,"['The', 'gastrin', 'concentration', '(', '3', '.', '5', '-', '4', '.', '5', 'g', '/', 'dl', ')', 'represents', 'about', '60', '%', 'of', 'the', 'total', 'plasma', 'protein', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12220_aug0,"['results', 'indicate', 'presence', 'TATA', '-', 'unified', 'transcription', 'systems', 'contemporary', 'eukaryotes', 'provide', 'insight', 'into', 'the', 'residual', 'need', 'for', 'Pols', 'by', 'all', 'three', 'TBP', 'in', 'other', 'eukaryotes', 'despite', 'a', 'lack', 'TATA', 'elements', 'promoters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12220_aug1,"['results', 'indicate', 'presence', 'TATA', '-', 'unified', 'transcription', 'systems', 'contemporary', 'eukaryotes', 'provide', 'insight', 'into', 'the', 'residual', 'need', 'for', 'DNase', 'I', 'by', 'all', 'DNase', 'I', 'Pols', 'in', 'other', 'eukaryotes', 'despite', 'a', 'lack', 'TATA', 'elements', 'promoters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12220_aug2,"['results', 'indicate', 'presence', 'TATA', '-', 'unified', 'transcription', 'systems', 'contemporary', 'eukaryotes', 'provide', 'insight', 'into', 'the', 'residual', 'need', 'for', 'Sm', '-', 'E', 'by', 'Sm', '-', 'E', 'three', 'Pols', 'in', 'other', 'eukaryotes', 'despite', 'a', 'lack', 'TATA', 'elements', 'promoters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12220_aug3,"['results', 'indicate', 'presence', 'TATA', '-', 'unified', 'transcription', 'systems', 'contemporary', 'eukaryotes', 'provide', 'insight', 'into', 'the', 'residual', 'need', 'for', 'U1', 'snRNA', 'genes', 'by', 'U1', 'snRNA', 'genes', 'three', 'Pols', 'in', 'other', 'eukaryotes', 'despite', 'a', 'lack', 'TATA', 'elements', 'promoters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12220_aug4,"['results', 'indicate', 'presence', 'TATA', '-', 'unified', 'transcription', 'systems', 'contemporary', 'eukaryotes', 'provide', 'insight', 'into', 'the', 'residual', 'need', 'for', 'human', 'globin', 'gene', 'by', 'human', 'globin', 'gene', 'three', 'Pols', 'in', 'other', 'eukaryotes', 'despite', 'a', 'lack', 'TATA', 'elements', 'promoters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11315_aug0,"['Thus', ',', 'the', 'Vps', '-', 'Vps', 'class', 'C', 'directs', 'multiple', 'reactions', 'during', 'the', 'docking', 'and', 'fusion', 'of', 'vesicles', 'with', 'the', 'vacuole', ',', 'each', 'of', 'which', 'contributes', 'to', 'the', 'overall', 'specificity', 'and', 'efficiency', 'of', 'this', 'transport', 'process', '.']","['O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11315_aug1,"['Thus', ',', 'the', 'PEP4', 'gene', '-', 'PEP4', 'gene', 'complex', 'directs', 'multiple', 'reactions', 'during', 'the', 'docking', 'and', 'fusion', 'of', 'vesicles', 'with', 'the', 'vacuole', ',', 'each', 'of', 'which', 'contributes', 'to', 'the', 'overall', 'specificity', 'and', 'efficiency', 'of', 'this', 'transport', 'process', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11315_aug2,"['Thus', ',', 'the', 'vacuolar', 'hydrolases', '-', 'vacuolar', 'hydrolases', 'complex', 'directs', 'multiple', 'reactions', 'during', 'the', 'docking', 'and', 'fusion', 'of', 'vesicles', 'with', 'the', 'vacuole', ',', 'each', 'of', 'which', 'contributes', 'to', 'the', 'overall', 'specificity', 'and', 'efficiency', 'of', 'this', 'transport', 'process', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11315_aug3,"['Thus', ',', 'the', 'archaeal', '20S', 'proteasomes', 'archaeal', '20S', 'proteasomes', 'Vps', 'complex', 'directs', 'multiple', 'reactions', 'during', 'the', 'docking', 'and', 'fusion', 'of', 'vesicles', 'with', 'the', 'vacuole', ',', 'each', 'of', 'which', 'contributes', 'to', 'the', 'overall', 'specificity', 'and', 'efficiency', 'of', 'this', 'transport', 'process', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'I-Disease', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11315_aug4,"['Thus', ',', 'the', 'PAN', '-', 'Vps', 'PAN', 'directs', 'multiple', 'reactions', 'during', 'the', 'docking', 'and', 'fusion', 'of', 'vesicles', 'with', 'the', 'vacuole', ',', 'each', 'of', 'which', 'contributes', 'to', 'the', 'overall', 'specificity', 'and', 'efficiency', 'of', 'this', 'transport', 'process', '.']","['O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8177_aug0,"['PATIENTS', 'METHODS', ':', '807', 'consecutive', 'patients', 'Chilean', 'National', 'first', '90', 'min', ',', 'abrupt', 'protein', 'S', 'rise', 'within']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O']"
8177_aug1,"['PATIENTS', 'METHODS', ':', '807', 'consecutive', 'patients', 'Chilean', 'National', 'first', '90', 'min', ',', 'abrupt', 'hyperimmunoglobulin', 'rise', 'within']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
8177_aug2,"['PATIENTS', 'METHODS', ':', '807', 'consecutive', 'patients', 'Chilean', 'National', 'first', '90', 'min', ',', 'abrupt', 'erythropoietin', 'rise', 'within']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
8177_aug3,"['PATIENTS', 'METHODS', ':', '807', 'consecutive', 'patients', 'Chilean', 'National', 'first', '90', 'min', ',', 'abrupt', 'ADA', 'rise', 'within']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
8177_aug4,"['PATIENTS', 'METHODS', ':', '807', 'consecutive', 'patients', 'Chilean', 'National', 'first', '90', 'min', ',', 'abrupt', 'CD23', 'rise', 'within']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
1271_aug0,"['These', 'data', 'suggest', 'that', 'the', 'combined', 'treatment', 'with', 'a', 'thromboxane', 'receptor', 'inhibitor', 'and', 'a', 'thromboxane', 'synthetase', 'antagonist', 'provides', 'a', 'better', 'protection', 'against', 'digoxin', 'intoxication', 'than', 'with', 'either', 'agent', 'alone', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10575_aug0,"['There', 'was', 'a', '2', '.', '4', '-', 'fold', 'difference', 'in', 'PTB', 'produced', 'from', 'these', 'transcripts', 'in', 'HeLa', 'cells', ',', 'which', 'contain', 'a', 'greater', 'natural', 'abundance', 'of', 'CAT', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
10575_aug1,"['There', 'was', 'a', '2', '.', '4', '-', 'fold', 'difference', 'in', 'M', '-', 'CPT', 'I', 'mRNA', 'produced', 'from', 'these', 'transcripts', 'in', 'HeLa', 'cells', ',', 'which', 'contain', 'a', 'M', '-', 'CPT', 'I', 'mRNA', 'natural', 'abundance', 'of', 'PTB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'O']"
10575_aug2,"['There', 'was', 'a', '2', '.', '4', '-', 'fold', 'difference', 'in', 'YY1', 'produced', 'from', 'these', 'transcripts', 'in', 'HeLa', 'cells', ',', 'which', 'contain', 'a', 'greater', 'natural', 'abundance', 'of', 'GPT', 'gene', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
10575_aug3,"['There', 'was', 'a', '2', '.', '4', '-', 'fold', 'difference', 'in', 'GPT', 'gene', 'produced', 'from', 'these', 'transcripts', 'in', 'HeLa', 'cells', ',', 'which', 'contain', 'a', 'greater', 'natural', 'abundance', 'LTR', '-', 'binding', 'proteins', 'PTB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'B-Disease', 'O']"
10575_aug4,"['There', 'was', 'a', '2', '.', '4', '-', 'fold', 'difference', 'in', 'E1A', 'produced', 'from', 'these', 'transcripts', 'in', 'HeLa', 'cells', ',', 'which', 'contain', 'a', 'greater', 'natural', 'abundance', 'of', 'YY1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
9376_aug0,"['MA', 'protein', 'was', 'found', 'to', 'bind', 'HEED', 'protein', 'in', 'vitro', ',', 'as', 'efficiently', 'as', 'in', 'vivo', 'in', 'yeast', 'cells', '.']","['B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4661_aug0,"['In', 'this', 'report', 'we', 'describe', 'the', 'isolation', 'of', 'a', 'Fab', 'A8', '(', 'Fab', 'fragment', ')', 'showing', 'a', 'high', 'relative', 'affinity', 'for', 'the', 'receptor', '(', '0', '.', '5', 'nM', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10969_aug0,"['All', 'were', 'tested', 'for', 'serum', 'SF', '(', 'Hb', ')', ',', 'SF', '(', 'SF', ')', 'level', 'and', 'asked', 'for', 'detailed', 'histories', 'of', 'donations', 'and', 'iron', 'supplementation', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10971_aug0,"['The', 'antioxidant', 'agent', 'pyrrolidine', 'dithiocarbamate', '(', 'PDTC', ')', 'has', 'been', 'shown', 'to', 'protect', 'endothelial', 'cells', '(', 'EC', ')', 'from', 'pro', '-', 'inflammatory', '-', 'induced', 'and', 'pro', '-', 'oxidant', '-', 'induced', 'N', '-', 'SMase', 'activation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
