id,tokens,tags
bc5cdr_4485_aug1,"['hepatic', 'preneoplastic', 'nodules', 'hepatocellular', 'carcinomas', 'developed', 'in', 'rats', 'fed', 'the', 'plain', 'calcium', '-', 'supplemented', 'diet', ',', 'while', 'one', 'preneoplastic', 'nodule', 'one', 'hepatocellular', 'carcinoma', 'developed', 'two', 'rats', 'fed', 'same', 'diet', 'containing', 'calcium', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O']"
bc5cdr_4259_aug0,"['Forty', '-', 'three', 'ovarian', 'cancer', 'patients', 'available', 'analysis', 'following', 'six', 'cycles', 'glutamate', '-', 'containing', 'regimen', ':', '23', 'supplemented', 'PAC', 'along', 'treatment', 'period', ',', 'daily', 'dose', 'three', 'times', '500', 'mg', '(', 'group', '),']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4259_aug1,"['Forty', '-', 'three', 'ovarian', 'cancer', 'patients', 'available', 'analysis', 'following', 'six', 'cycles', 'prostaglandin', 'E1', '-', 'containing', 'regimen', ':', '23', 'prostaglandin', 'E1', 'glutamate', 'along', 'treatment', 'period', ',', 'daily', 'dose', 'three', 'times', '500', 'mg', '(', 'group', '),']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4069_aug0,"['However', ',', 'identification', 'short', '-', 'acting', 'local', 'anesthetic', 'substitute', 'ritodrine', 'brief', 'surgical', 'procedures', 'remains', 'important', 'goal']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4069_aug1,"['However', ',', 'identification', 'short', '-', 'acting', 'local', 'anesthetic', 'substitute', 'prostaglandin', 'E1', 'brief', 'surgical', 'procedures', 'remains', 'important', 'goal']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1733_aug0,"['performed', 'preliminary', 'study', 'order', 'to', 'determine', 'any', 'difference', 'between', 'a', 'non', 'selective', 'beta', '-', 'blocker', '(', 'betaxolol', ')', 'and', 'a', 'selective', 'beta', '-', 'blocker', '(', 'timolol', ')', 'regarding', 'CNS', 'side', 'effects', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1733_aug1,"['performed', 'preliminary', 'study', 'order', 'to', 'determine', 'any', 'difference', 'between', 'a', 'non', 'selective', 'beta', '-', 'blocker', '(', 'calcium', ')', 'and', 'a', 'selective', 'beta', '-', 'blocker', '(', 'calcium', ')', 'regarding', 'CNS', 'side', 'effects', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1912_aug0,"['nine', 'responders', ',', 'median', 'duration', 'chemotherapy', 'response', 'time', 'operation', '25', 'intra', '-', 'arterial', 'DNR', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_1912_aug1,"['nine', 'responders', ',', 'median', 'duration', 'chemotherapy', 'response', 'time', 'operation', '25', 'intra', '-', 'arterial', 'PAC', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_1836_aug0,"['Ten', 'rats', 'arterial', ',', 'central', 'venous', '(', 'CVP', '),', 'subdural', 'cannulae', 'inserted', 'under', 'prostaglandin', 'E1', 'anesthesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'O', 'O']"
bc5cdr_1836_aug1,"['Ten', 'rats', 'arterial', ',', 'central', 'venous', '(', 'CVP', '),', 'subdural', 'cannulae', 'inserted', 'under', 'PGE1', 'anesthesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_2380_aug0,"['fluoroquinolone', ',', 'a', 'Levofloxacin', ',', 'is', 'one', 'of', 'the', 'most', 'commonly', 'prescribed', 'antibiotics', 'in', 'clinical', 'practice', 'and', 'is', 'effective', 'against', 'Gram', '-', 'positive', ',', 'Gram', '-', 'negative', ',', 'and', 'atypical', 'bacteria', '.']","['B-Chemical', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_2380_aug1,"['lidocaine', ',', 'a', 'lidocaine', ',', 'is', 'one', 'of', 'the', 'most', 'commonly', 'prescribed', 'antibiotics', 'in', 'clinical', 'practice', 'and', 'is', 'effective', 'against', 'Gram', '-', 'positive', ',', 'Gram', '-', 'negative', ',', 'and', 'atypical', 'bacteria', '.']","['B-Chemical', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1954_aug0,"['BACKGROUND', ':', 'The', 'widespread', 'use', 'of', 'angiotensin', 'has', 'led', 'to', 'increasing', 'recognition', 'of', 'unwanted', 'effects', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1954_aug1,"['BACKGROUND', ':', 'The', 'widespread', 'use', 'of', 'lithium', 'has', 'led', 'to', 'increasing', 'recognition', 'of', 'unwanted', 'effects', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4752_aug0,"['conclusion', ',', 'NF', '-', 'kappaB', 'inhibitor', 'antioxidant', 'adriamycin', 'protected', 'piriform', 'cortex', ',', 'whereas', 'affect', 'hilar', 'neuronal']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4752_aug1,"['conclusion', ',', 'NF', '-', 'kappaB', 'inhibitor', 'antioxidant', 'Ato', 'protected', 'piriform', 'cortex', ',', 'whereas', 'affect', 'hilar', 'neuronal']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1414_aug0,"['present', 'study', 'investigated', 'whether', 'effect', 'of', 'timolol', 'involves', 'interaction', 'alpha2', '-', '/', 'I1', '-', 'receptors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1414_aug1,"['present', 'study', 'investigated', 'whether', 'effect', 'of', 'betaxolol', 'involves', 'interaction', 'alpha2', '-', '/', 'I1', '-', 'receptors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1497_aug0,"['present', 'study', 'aimed', 'investigating', 'effects', 'Daucus', 'carota', 'seeds', 'cognitive', 'functions', ',', 'total', 'serum', 'Ato', 'levels', 'brain']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_1497_aug1,"['present', 'study', 'aimed', 'investigating', 'effects', 'Daucus', 'carota', 'seeds', 'cognitive', 'functions', ',', 'total', 'serum', 'NO', 'levels', 'brain']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_3106_aug0,"['The', 'ocular', 'hypotensive', 'effects', 'were', 'statistically', 'significant', 'for', 'prostaglandin', 'E1', '-', 'treated', 'eyes', 'throughout', 'the', 'study', 'and', 'also', 'statistically', 'significant', 'for', 'contralateral', 'eyes', 'three', 'hours', 'after', 'topical', 'administration', 'of', '1', 'prostaglandin', 'E1', 'apraclonidine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'B-Chemical', 'O']"
bc5cdr_3106_aug1,"['The', 'ocular', 'hypotensive', 'effects', 'were', 'statistically', 'significant', 'for', 'PGE1', '-', 'treated', 'eyes', 'throughout', 'the', 'study', 'and', 'also', 'statistically', 'significant', 'for', 'contralateral', 'eyes', 'three', 'hours', 'after', 'topical', 'administration', 'of', '1', '%', 'PGE1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O']"
bc5cdr_1653_aug0,"['Adult', 'male', 'albino', 'rats', ',', 'treated', 'with', 'scopolamine', '(', '200', 'mg', '/', 'kg', ',', 's', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1653_aug1,"['Adult', 'male', 'albino', 'rats', ',', 'treated', 'with', 'Streptomycin', '(', '200', 'mg', '/', 'kg', ',', 's', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_3238_aug0,"['BACKGROUND', ':', 'man', ',', 'differences', 'dopamine', '-', 'converting', 'enzyme', '(', 'ACE', ')', 'levels', ',', 'related', 'ACE']","['O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_3238_aug1,"['BACKGROUND', ':', 'man', ',', 'differences', 'NE', '-', 'converting', 'enzyme', '(', 'ACE', ')', 'levels', ',', 'related', 'ACE']","['O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_2832_aug0,"['It', 'may', 'be', 'concluded', 'that', ',', 'like', 'other', 'tricyclic', 'TRI', 'studied', 'previously', ',', 'antidepressants', 'given', 'repeatedly', 'increases', 'the', 'responsiveness', 'of', 'brain', 'NE', 'D2', 'and', 'D3', '(', 'locomotor', 'activity', 'but', 'not', 'stereotypy', ')', 'as', 'well', 'as', 'alpha1', '-', 'adrenergic', 'receptors', 'to', 'their', 'agonists', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_491_aug0,"['determine', 'mitochondrial', 'events', 'HAART', 'vivo', ',', '-', 'week', '-', 'old', 'hemizygous', 'transgenic', 'AIDS', 'mice', '(', 'NL4', '-', '3Delta', 'gag', '/', 'pol', ';', 'TG', ')', 'wild', '-', 'type', 'FVB', '/', 'littermates', 'treated', 'the', 'HAART', 'combination', 'of', 'lamivudine', ',', 'zidovudine', ',', 'and', 'zidovudine', 'vehicle', 'control', '10', 'days', '35', 'days', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'B-Chemical', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_491_aug1,"['determine', 'mitochondrial', 'events', 'HAART', 'vivo', ',', '-', 'week', '-', 'old', 'hemizygous', 'transgenic', 'AIDS', 'mice', '(', 'NL4', '-', '3Delta', 'gag', '/', 'pol', ';', 'TG', ')', 'wild', '-', 'type', 'FVB', '/', 'littermates', 'treated', 'the', 'HAART', 'combination', 'of', 'indinavir', ',', 'indinavir', ',', 'and', 'lamivudine', 'vehicle', 'control', '10', 'days', '35', 'days', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'B-Chemical', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_2782_aug0,"['scopolamine', 'injection', 'reliably', 'induced', 'a', 'dose', '-', 'dependent', 'flare', '(', 'p', '<', '0', '.']","['B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_2148_aug0,"['report', 'case', '70', '-', 'year', '-', 'old', 'hypertensive', 'man', 'solitary', 'kidney', 'chronic', 'renal', 'SRL', 'administration', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_2148_aug1,"['report', 'case', '70', '-', 'year', '-', 'old', 'hypertensive', 'man', 'solitary', 'kidney', 'chronic', 'renal', 'DNR', 'administration', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O']"
bc5cdr_4161_aug0,"['This', 'case', 'illustrates', 'that', 'patients', 'receiving', 'prostaglandin', 'E1', 'for', 'preterm', 'labor', 'may', 'risk', 'interactions', 'between', 'the', 'residual', 'betamimetic', 'effects', 'prostaglandin', 'E1', 'ritodrine', 'and', 'the', 'effects', 'of', 'anesthetics', 'during', 'cesarean', 'section', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'I-Chemical', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_3556_aug0,"['hand', ',', 'BNP', 'increase', 'patients', 'without', 'heart', 'failure', 'given', 'BCNU', ',', 'even', '700', 'mg', '/', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_3556_aug1,"['hand', ',', 'BNP', 'increase', 'patients', 'without', 'heart', 'failure', 'given', 'PAC', ',', 'even', '700', 'mg', '/', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_4198_aug0,"['findings', 'study', 'indicate', 'drug', 'is', 'able', 'to', 'antagonize', 'impairment', 'of', 'attention', 'and', 'memory', 'induced', 'by', 'ISO']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical']"
bc5cdr_4198_aug1,"['findings', 'study', 'indicate', 'drug', 'is', 'able', 'to', 'antagonize', 'impairment', 'of', 'attention', 'and', 'memory', 'induced', 'by', '2-methyl-6-(phenylethynyl)pyridine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical']"
bc5cdr_481_aug0,"['contrast', ',', 'mood', 'switches', 'less', 'frequent', 'patients', 'receiving', 'antidepressant', '(', '15', '%,', '/', '26', ')', 'patients', 'treated', 'antidepressant', '(', '44', '%,', '/', '18', ';', '=.', '04', ').', 'number', 'previous', 'manic', 'episodes', 'affect', 'probability', 'switching', ',', 'whereas', 'high', 'score', 'hyperthymia', 'component', 'Semistructured', 'Affective', 'Temperament', 'Interview', 'associated', 'greater', 'risk', 'switching', '(', '=.', '008', ').', 'CONCLUSION', ':', 'frequency', 'mood', 'switching', 'associated', 'acute', 'lithium', 'therapy', 'may', 'reduced', 'antidepressant']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'B-Chemical']"
bc5cdr_481_aug1,"['contrast', ',', 'mood', 'switches', 'less', 'frequent', 'patients', 'receiving', 'BCNU', '(', '15', '%,', '/', '26', ')', 'patients', 'treated', 'BCNU', '(', '44', '%,', '/', '18', ';', '=.', '04', ').', 'number', 'previous', 'manic', 'episodes', 'affect', 'probability', 'switching', ',', 'whereas', 'high', 'score', 'hyperthymia', 'component', 'Semistructured', 'Affective', 'Temperament', 'Interview', 'associated', 'greater', 'risk', 'switching', '(', '=.', '008', ').', 'CONCLUSION', ':', 'frequency', 'mood', 'switching', 'associated', 'acute', 'BCNU', 'therapy', 'may', 'reduced', 'BCNU']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'B-Chemical']"
bc5cdr_1018_aug0,"['When', 'the', 'apraclonidine', 'administration', 'was', 'discontinued', ',', 'the', 'abnormal', 'movements', 'gradually', 'improved', 'to', 'considerable', 'extent', '.']","['O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
bc5cdr_1018_aug1,"['When', 'the', 'SRL', 'administration', 'was', 'discontinued', ',', 'the', 'abnormal', 'movements', 'gradually', 'improved', 'to', 'considerable', 'extent', '.']","['O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
